Gene,GFPneg #1,GFPneg #2,GFPneg #3,GFPhigh #1,GFPhigh #2,GFPhigh #3
Mt1,11.25237995,11.3400295,11.03622512,9.866737775,9.571325114,9.933662851
Gfi1,8.308256753,8.500076684,8.488290021,7.096892504,6.722657268,7.219729184
Lrrc16b,7.734803405,7.850751511,8.142855844,6.458493883,6.40746803,6.596414454
Agpat5,8.180589286,8.077022769,7.937454099,6.692138342,6.3577517,6.872904272
Foxred2,7.324933139,7.411295586,7.522161921,5.997240466,5.854196851,6.131300959
Sox12,6.737504527,6.952079741,7.476912486,5.551342669,5.455487901,5.882757844
Prok2,7.073260677,8.129937547,6.887185917,5.665573525,5.86591547,6.27929027
Ppfia2,6.846324858,7.033960835,7.639293234,5.712775481,5.694153144,5.830410447
Tbc1d1,8.968958034,8.908452123,8.842343646,7.378113172,7.297827423,7.759974846
Agtpbp1,8.525174982,8.574524552,8.596108519,7.1402911,6.85723456,7.414415338
Srgap1,7.741593426,7.840617961,7.31727063,6.249532675,6.117691201,6.246379172
Lin7a,6.187673723,5.920575434,7.461758345,5.007794115,4.663571742,5.611504375
Wnt16,6.632947106,7.131234874,6.316944277,5.076866324,4.943472604,5.772566233
Tspan13,10.08182943,10.19235147,9.960620134,8.604209655,8.329682365,9.012301708
Fam131b,7.274174441,6.954147237,7.507935763,5.796770591,5.626243031,6.022706818
Racgap1,9.468358065,9.175541167,9.659609803,8.047907933,7.930825953,8.033279298
Cyp2a4,4.555175068,4.652913311,3.652465578,3.011733235,2.81905524,2.735177311
Fabp5,5.362455589,4.991559786,5.409961823,3.716206005,3.53237586,4.216907081
Homer1,6.650028297,5.849314221,6.102494579,4.785180605,4.505196804,5.011517323
Atp8b1,10.30075083,10.23381704,9.847908751,8.831179132,8.229663956,9.019327766
Inppl1,9.583679666,9.814493422,9.872455288,8.123866361,8.2733432,8.569368295
Col6a5,7.059212235,7.161300429,6.869855842,5.163183721,5.551246849,6.066047826
Eda2r,5.547072294,5.277497404,5.887214718,3.958844612,4.020307959,4.416515915
Ets2,11.37275626,11.25512225,10.8387279,9.896195055,9.452954784,9.799090209
4732490B19Rik,7.014549795,7.040646113,6.778939637,5.214768714,5.62306989,5.676309508
Syt16,7.094563555,6.643884866,6.885712465,5.659139154,5.375248158,5.269458864
Ahi1,8.485458043,8.301642022,8.320236081,7.087479195,6.737354239,6.950983581
Syne1,7.603661834,8.148694491,7.489813444,6.225728299,6.333937111,6.347953911
Mical3,8.305704509,8.496334881,8.33907475,6.930066849,6.751536141,7.12462478
Catsperd,5.747510466,6.225904979,5.272362937,4.239708344,4.184499225,4.481465853
Gpld1,8.390778795,8.264477388,8.159626521,6.837739791,6.587480277,7.044923826
Acss3,6.260018452,6.623924811,6.335008206,4.976915879,4.689686808,5.206478984
Nppb,6.888132002,6.844221076,6.487172374,5.338711377,5.491270015,5.037255327
Stil,8.740706123,8.500076684,9.124808307,7.550205324,6.985269138,7.474878014
G630016G05Rik,5.852047532,5.662879181,5.737427511,4.133974583,3.9757297,4.784500874
Prc1,9.868699858,9.500364089,9.815240361,8.262024026,8.13121767,8.431931469
Il1rn,7.450822559,8.211238696,7.486971056,6.017697343,5.990211951,6.780467724
9130409I23Rik,5.650125465,5.38602849,5.172320587,3.946433736,3.757948696,4.140947727
Zkscan16,5.827260006,6.548337127,5.827260006,4.505564891,4.381485308,4.950295712
Map1b,10.26743552,10.13133858,10.52955472,8.674762148,8.732918198,9.153278583
4921504A21Rik,5.780742554,6.121635732,5.472047185,4.202135417,4.301817082,4.503102302
Rev1,8.813847811,8.727935235,8.573248182,7.330880696,7.003174075,7.413525502
Slc4a3,9.150691821,9.207059441,8.931063908,7.534877663,7.56905977,7.814701291
Ky,6.043056676,6.289529205,6.78848229,5.064130364,4.939549441,4.746358485
Slc16a5,7.324446814,7.730849217,7.009365465,5.945918985,5.646944072,6.095094972
1700016P03Rik,6.828709826,6.947117287,7.044787185,5.39825483,5.093386615,5.95134669
Map6,6.752742239,6.683205992,6.705412159,5.327903595,5.051548075,5.384032331
Plcb1,7.616868353,7.879989474,7.296477663,5.906617078,6.014580918,6.493586225
Gls2,6.856871292,7.295140918,6.805179193,5.405228739,5.407761463,5.764427033
Sqle,8.916783313,8.568194659,8.517734838,7.197449474,7.032584044,7.39153458
Nptx1,7.082787385,7.161824736,6.281964671,5.301170386,5.015033805,5.828729995
Kcnq4,8.485434414,8.321920972,8.68687514,6.69872664,7.205026153,7.200054197
Pcsk2,7.115040453,7.337347466,7.2494226,5.736264225,5.523477813,6.048433653
Klhl38,7.484285642,7.88421987,7.083319829,5.709643206,5.853626367,6.493812393
Cpt1c,8.648536011,8.744783966,8.528684052,7.210935204,7.014069184,7.299687182
3110043O21Rik,8.608387233,8.600207912,8.350820164,6.971919428,6.897361132,7.292505045
Dpep2,10.10233059,10.57149121,9.951670522,8.615120141,8.515034506,9.097313849
Lrrc42,7.433017416,7.592431127,7.701268225,6.057091289,6.068289613,6.203039509
10-Sep,9.522360204,9.700580595,10.1764493,8.160218531,8.170526564,8.669444538
Iapp,6.039810681,7.143368416,6.022700992,4.543824255,4.928944574,5.332788938
Psip1,10.42961147,10.09866805,10.87451494,8.905000621,8.93617483,9.156178391
Bhlhe41,9.525575692,9.825272933,9.462957899,7.862120176,7.95024047,8.595718641
Trim36,6.398792319,5.660526548,6.622040636,4.655359462,4.707079446,4.911885464
Kndc1,7.549966436,8.091477449,8.079992513,6.000986257,6.359118734,6.952273283
Kpna2,8.005496201,7.722638741,8.128021306,6.62422664,6.323034348,6.499634072
Mfsd2a,8.317661372,8.082816978,7.568385191,6.19411372,6.321449233,7.043337652
Cldn4,11.12279183,11.23940743,10.45624272,9.678024157,9.088303071,9.641789134
Susd1,7.614220818,7.404634698,7.220083807,5.888041195,5.879631731,6.058597296
Stx1a,7.630185025,7.807413791,7.250959314,5.877430381,6.120947091,6.276412261
Praf2,8.583336401,8.914569433,8.733604879,7.275046849,7.068827348,7.471661104
Dcn,10.41331532,11.18190862,10.71185319,8.77485609,8.858184844,10.25659579
Rltpr,7.456031612,7.415308214,7.113717017,5.701675923,5.950602312,5.912906373
Tmem178b,6.918062937,7.078792625,6.963994537,5.330038637,5.348168596,5.862497039
Clec2e,6.518496454,6.974066166,5.941127137,4.822375372,5.088099782,5.099906525
Frmd3,5.546109909,5.059427395,5.867680274,3.668702414,3.950365871,4.428608561
Cacnb2,7.13449286,7.134057269,7.234547145,5.640158508,5.349712441,6.085877062
Kif11,8.976190721,8.645236809,9.502374143,7.71863671,7.405975658,7.565192877
Fam169a,6.573639399,6.373050858,6.138721494,4.901365548,4.816978455,4.924777248
Kcnb1,7.998389268,8.126827436,7.66692714,6.309240237,6.407560983,6.629972801
Hcn4,7.75124413,7.715978594,7.546943129,6.384241669,5.570880578,6.612797004
Plk1,8.86205164,8.632649442,9.228699,7.369924028,7.263954841,7.639657673
Inpp5j,8.502384488,8.691189558,8.185279629,6.920248332,6.721600109,7.285320656
Rufy3,8.525736769,8.181064931,8.690532386,7.197647159,6.695806039,7.051541238
Apba1,6.52553384,6.797217928,7.057231216,5.117882228,5.262522775,5.543297801
Cited4,9.34869532,9.304649739,8.836039317,7.798199121,7.352750194,7.880339943
Bub1,7.299216985,7.223254575,7.762316765,5.786440193,5.954515924,6.081065811
Zdhhc23,8.197323455,8.353034267,8.019212098,6.612048672,6.470470196,7.021700192
Gm2694,7.596920785,7.078615262,7.621994681,5.733244357,5.805187964,6.291696079
Ccdc64,7.438677408,7.554483967,7.328233026,5.875376151,5.857753627,6.12057254
A330050F15Rik,6.375072492,6.985390495,6.453939517,5.203820549,4.598408462,5.541783628
Pcdhb11,5.472089198,5.188150823,5.081297334,3.570634397,3.695527253,4.004127091
Glb1l2,8.485754602,8.806933527,8.127835216,6.95588988,6.675598363,7.316728439
Arntl2,7.054120299,7.375688367,7.302840838,5.696855294,5.589492555,5.973726221
Scn2a1,6.055010531,5.926083612,5.438312042,4.101787278,4.274806631,4.56873204
Dsc2,8.100644826,8.050069243,7.649469675,6.420841544,5.926060024,6.974197559
Aoc1,7.645883695,8.169976521,7.442591645,5.849814374,6.157795455,6.766624946
Mmp24,7.620857388,7.890644793,8.180832078,6.391825561,6.427161338,6.386131727
Pcbp4,9.137092411,8.98229933,9.699339332,7.72258453,7.544579699,8.063038347
Hmmr,7.417053827,7.044531427,7.732267703,6.048501693,5.639077609,6.015319993
Lrrc8b,8.761003054,8.66516766,8.983489109,7.223198905,7.175675626,7.519401126
Slc7a5,8.862592382,8.754672352,8.991291091,7.621768368,7.298551748,7.193929379
Lrfn3,5.992661237,6.541087739,5.782473271,4.361731384,4.699558323,4.757929191
Fmod,9.594337324,10.40714145,9.728897577,8.137414792,8.141661071,8.954115099
Dpep2,8.901198217,9.479886666,9.101671202,7.398280107,7.900034001,7.686290567
Grin1,8.136307828,8.343973816,8.050441129,6.701296761,6.45914321,6.868809734
Kif2c,8.223131045,7.726063291,8.926640418,6.636184321,6.548802017,7.188046337
Nuf2,8.44635837,8.082439206,8.726818341,6.926748433,6.64200022,7.182939682
Zbtb10,9.753130776,9.380478647,9.43509115,8.108421711,7.622624112,8.33059653
1700001L05Rik,8.21054756,8.047871067,7.915702447,6.671898883,6.290230377,6.703855487
Zfp462,8.242214977,8.581736517,8.332802327,6.728239672,6.583728931,7.332940661
Slc38a1,10.17650099,10.30623912,10.21932718,8.692114838,8.552469154,8.945192269
Irak1bp1,8.237559761,8.392355115,8.309510571,6.788025161,6.290933831,7.346488329
Ddhd2,7.379161307,7.397823538,7.307311365,5.851863079,5.677856098,6.040273381
Id4,10.69459381,10.57998311,10.42250117,9.136696836,8.677962727,9.365644369
Syt17,8.397342694,8.610944793,8.129547657,6.727411258,6.66115792,7.23248972
Terc,7.960204905,8.124987443,7.913086024,6.884075446,6.093544145,6.498211769
Gstm5,9.177148538,9.355489068,8.832018384,7.616361981,7.453061378,7.772019005
Hspa4l,10.33314173,10.37936102,10.11779775,8.579707011,8.571765052,9.152937497
Wnk3,6.210938225,6.211372827,6.290792492,4.84371412,4.244201918,5.09601655
Gal,6.817476999,7.211599843,6.900191698,5.522078806,5.206471534,5.668197113
Neo1,9.407465651,9.714753064,9.509371608,7.793681376,7.648434237,8.648015686
Pde11a,6.825607284,7.330526979,7.513177821,5.437370469,5.698708325,5.985076933
Mir23b,7.422031455,7.155111787,7.973587724,6.041221781,5.65032177,6.31062136
Myrfl,5.69359212,6.036875437,5.738346569,4.192199269,4.190806372,4.536160877
Fam46a,8.549521418,8.570707999,8.048936658,7.080469006,6.523662715,7.008008848
Pde1c,6.457920412,6.451710253,6.88593612,4.794478577,4.998354592,5.445451385
Dok7,8.057192124,8.345248714,8.133142483,6.481466767,6.601793928,6.893709878
Foxc1,7.596517858,7.593537813,7.523960332,5.910019074,5.43864106,6.806611563
Sgtb,7.604306078,8.034688992,7.70834162,6.051059262,6.25363563,6.482752112
Grm5,6.967432985,7.339227891,6.835465207,5.498583454,5.328424649,5.751387177
Col18a1,7.681521053,7.966201462,7.448573159,6.26646479,6.226462609,6.036082157
E330009J07Rik,9.681932097,9.807513501,9.622212667,8.066461046,8.007536235,8.47008935
Grin3a,6.358482179,7.405236268,7.347295268,5.379806795,5.442137729,5.708543678
Grid2,6.474068795,6.219798171,6.359089663,4.721980477,4.581986119,5.168312732
Hoxb3,6.825214465,7.183003671,7.275622248,5.158149918,5.760335789,5.784479179
Fgf5,7.277422024,7.547675165,6.886215776,5.560993457,5.529157327,6.038286288
Zfp9,7.947524911,7.860288731,8.111346803,6.009626637,6.608624762,6.713821874
Syt11,8.644039189,8.435199996,8.863615572,7.186983294,6.860771561,7.307628048
Cdc25c,7.59115326,7.038128714,7.548596173,6.12713056,5.672093944,5.787172847
Tenm4,8.516455378,9.104078735,8.688063226,7.087925568,7.171911892,7.456696815
Map1a,7.35629193,7.066712601,7.009333229,5.495262356,5.5430948,5.793882205
Ttc39c,7.069814962,6.966482383,7.1998033,5.376565452,5.690487278,5.564718451
Peg10,9.463456573,9.764991591,9.301695027,7.647995816,8.012466766,8.261943718
Akirin1,8.528336973,8.302410906,8.32224262,7.055117741,6.497642874,6.977425163
Vopp1,6.790532978,7.506002536,7.316048748,5.42542471,5.758374462,5.802517027
Serinc2,8.899401805,9.235250543,8.885067964,7.247725988,7.297490714,7.846307241
Usp31,8.734899148,9.014766856,8.937554411,7.302623413,7.133547267,7.62185061
Wnt3,6.692143719,7.588991888,6.084983149,5.480014008,5.109175988,5.146793797
Trpv2,7.172423195,7.102529848,6.921481167,5.624874994,5.295277544,5.641292322
Vstm2a,6.749414412,6.725943921,6.96745063,5.110966369,5.024078781,5.671882476
Kcnmb1,8.092806261,8.346977205,7.826164957,6.544125784,6.482316107,6.603233036
Klk1b4,7.659359971,8.738527084,8.348127046,6.175251974,6.311500079,7.622631477
Csgalnact1,7.007697227,7.018131684,6.735183486,5.219260712,5.232018239,5.666191028
Dnaja4,8.434224563,8.759455489,8.38611217,6.848304732,6.672144053,7.414583228
Bex1,9.565073104,9.679668804,9.554699958,8.138141645,7.754680435,8.260420424
Map7d2,6.513282372,6.180355335,6.733388594,4.594128173,4.836307415,5.348065174
Has1,6.987525093,7.6526819,7.605178066,5.899610145,5.278500008,6.411277343
Lrp8,7.65147267,7.56382011,8.558096837,6.217772373,6.356926312,6.541668336
Abcg1,9.032324395,9.272589151,8.943441546,7.685034038,7.087020304,7.818831
Pde5a,8.479707922,8.49698561,8.106869085,6.690458006,6.572647132,7.161818339
Egfr,10.4709868,10.64685604,10.15975998,8.756961762,8.550359841,9.311437579
Mybl1,8.669423906,8.565895522,8.571194352,7.235501424,6.626371517,7.282880131
Kcnip1,7.727679471,7.754463513,7.42038448,6.059722236,5.816202959,6.362787534
Kif22,8.064563572,7.860362167,8.410021034,6.656027919,6.493881723,6.520099114
Jag2,9.007514494,9.169760181,8.832076326,7.483924783,7.266976218,7.587305919
Lpcat4,9.782265102,10.36391809,9.858633734,8.254807147,8.203083257,8.874684537
Dpp10,5.058857744,5.076329638,5.895244966,3.630207063,3.721214181,3.998830187
Pde1a,6.607240727,5.63472949,6.097472735,4.618114589,4.35145272,4.678210171
Ascl1,13.15076036,13.27574596,13.1558418,11.46396141,11.21566707,12.21003924
Kcnq5,8.258663445,8.331923031,8.598467702,6.750451118,6.551355396,7.190712028
Tekt5,8.121851168,8.80714391,7.986880654,6.600805455,6.585506946,7.030088673
2610042L04Rik,8.070912809,7.934816581,8.564609787,6.498285727,6.537773272,6.833058878
Tspan7,9.358113477,9.46055039,9.447954105,7.846195226,7.312890689,8.402411583
Sel1l3,9.15328205,9.539309319,9.198099223,7.685140388,7.448873301,8.04978428
Tcp11l1,7.485787648,7.700214899,7.85598427,5.994018757,5.938125178,6.398671618
Klf12,7.923142343,7.91051824,8.174408896,6.373173658,6.200287542,6.71762355
Dll3,7.142200083,7.379440443,7.258136852,5.556092519,5.593463947,5.910066945
Kctd13,8.474528053,8.613425854,8.419447139,6.930849116,6.778384383,7.069897643
3-Mar,7.41241803,7.85880492,7.675582002,5.659865096,5.914448511,6.639877276
Sdc3,8.600841878,8.456775268,9.423747,7.210048422,6.978580716,7.557067296
Rph3al,8.529183235,8.427186692,8.572585866,6.796201543,6.651494895,7.341914896
Pipox,7.504712835,7.331756905,6.847027255,6.072085326,5.028474728,5.840683782
Tgfb1,8.93357451,9.194823111,8.876791234,7.143508773,7.158669883,7.958920314
Myo5a,8.110666611,8.100712221,8.240459145,6.809824996,6.126849587,6.768271919
Efr3b,7.280991557,7.410056237,7.544024341,5.727535976,5.732576511,6.018766638
Syt9,8.870337547,8.919209441,8.80134111,7.063974918,6.949895956,7.81970943
Hsbp1l1,6.092605154,6.424671798,5.64499769,4.545773767,4.081953369,4.776437128
Cntnap5a,6.871553966,7.295444301,7.220816537,5.29234747,5.406759235,5.929901398
Dach1,5.16995691,5.915737237,6.620906651,4.183778387,4.310508356,4.446403013
Otud7a,7.088666448,7.378421987,7.824701639,5.856292055,5.468646843,6.200211798
Hsd11b1,6.553342709,7.364560392,6.737035224,5.008020506,4.997516839,5.88257774
LOC102635290,8.778978924,9.253738988,9.062016067,7.254362634,7.456737744,7.610007679
Gria3,7.063846204,5.516371252,6.462969946,4.740394402,4.77254802,4.754427829
Icosl,8.316752602,8.452840192,8.191406554,6.856435028,6.484647197,6.841910776
Ttr,8.684139968,9.538301308,8.280266199,6.941350134,7.296039953,7.486965707
Pcdhb19,5.891077899,5.847211495,5.838580613,4.146721339,4.05272458,4.591957561
Syne1,6.951806827,7.10916757,6.750243066,5.389587526,5.171851492,5.463800293
Ggt7,7.548866216,7.956885596,7.674596669,5.87875349,6.077286824,6.434545683
Rb1,10.87392312,10.6812759,10.81280961,9.101016474,8.860762968,9.616465805
2810404F17Rik,6.077241466,4.88846409,4.85261365,3.657841429,3.323385236,4.034402921
Pcsk2os1,5.743042181,5.747906038,5.270957326,3.733486177,4.023170048,4.201159887
Ncs1,6.771258921,6.287773143,7.064872711,4.916133496,5.152370751,5.247101339
Khdrbs3,9.132641611,9.197810888,9.058924338,7.444357192,7.239762187,7.881601724
Sorbs2,7.149121329,7.097980461,7.57855183,5.767786764,5.373746152,5.859517306
Vcan,5.981011032,6.550235063,7.518852061,4.681956069,4.690300074,5.848289429
Neurl1a,8.60152786,8.99279682,8.505672309,7.004588286,6.705590061,7.558716485
Cacnb3,8.81979489,9.00171769,8.974158714,7.372136923,7.098118228,7.493351062
Fam102b,7.792416357,7.775598597,8.010918806,6.091771232,5.998790223,6.654950835
Sarm1,6.897099418,6.913780038,6.987601756,5.156224883,5.330181955,5.478552324
9530059O14Rik,7.122279567,7.33005303,7.313440778,5.503045401,5.763436929,5.663085819
Zik1,5.801288761,5.779649961,6.152964766,4.403467868,4.05342598,4.438419123
Rgs2,6.090327967,6.923381529,5.606094907,4.657621038,4.158181309,4.959316858
Faxc,6.260671016,6.690343469,6.463051098,4.503503913,4.606676862,5.445697503
Snx30,9.711955176,9.708843967,9.53837429,8.007043817,7.840408971,8.243430564
Lrrc24,7.334112953,7.953831839,7.486317156,5.9099774,5.684213222,6.300215546
Kcnc1,7.23770844,7.421973167,7.15020316,5.167807582,5.753742807,6.000064288
Ap3b2,7.493651998,7.583768725,7.573422306,5.776150747,5.741676241,6.240634704
Selm,8.270061277,8.252761363,8.20746765,6.638235298,6.251282171,6.947096275
Hist3h2a,7.811363264,7.674993182,7.569014059,6.100366043,5.752519145,6.308558649
Gm572,7.19007899,7.323958916,7.64109841,5.409747366,6.01114894,5.832382653
Rnf157,7.899324739,8.286102469,8.106104098,6.289318345,6.343940785,6.75539099
Ogdhl,7.692625847,7.978684253,7.716203098,6.016734729,5.947564092,6.514212544
Mthfd2,8.724777307,8.690019819,8.787896465,7.214470301,7.022467344,7.054618188
Rims3,8.537126318,8.616524058,8.53959632,6.854766715,6.580605091,7.344287302
Erich3,7.674211186,7.818904297,7.357618971,5.928654422,5.636764889,6.366004098
Pacsin1,7.606381684,7.317742065,7.573785144,5.970043078,5.450372972,6.156343952
Ntn4,10.63855824,10.64885004,10.30392924,8.782577264,8.594350819,9.279116258
Lgr4,8.390239175,8.673861777,8.272522558,6.750846344,6.413464506,7.235904863
Tbx3,7.845137574,7.572195149,7.618083563,5.904600949,6.019347917,6.174204975
Slc40a1,7.187657933,7.531553275,6.548530449,5.294140815,5.162021764,5.871500401
Robo1,11.66324318,11.52552323,11.38044962,9.866035105,9.429854938,10.33164102
Slc20a1,9.231329957,9.187257677,9.408747905,7.674207082,7.354995504,7.856272403
Dnajc12,9.562628303,9.253067058,8.749560203,7.661981217,7.131717639,7.829671833
Tmem132d,7.40678624,8.256247504,7.552593193,5.47040316,6.150938861,6.649259643
Crabp1,7.110572109,6.372196833,8.241709854,5.417694297,5.461625244,5.897040702
Enah,7.790089654,7.081480348,8.20339481,5.918668493,5.698037585,6.506216282
Arhgef15,7.851987462,7.877988713,7.765797246,6.101465535,6.015112949,6.425727882
Scg5,6.791575948,6.733338502,6.393149161,5.055550416,4.35873201,5.547968983
Scg5,6.791575948,6.733338502,6.393149161,5.055550416,4.35873201,5.547968983
Pcdhb21,4.921323736,4.957869673,5.189320322,3.59871578,3.159446341,3.353257179
Igfbp5,11.70030241,11.82128314,11.5744859,9.933589638,9.638188489,10.56426259
Ccna2,9.650807547,9.193668061,9.868540394,8.082140691,7.701492848,7.968040334
Hecw1,7.225280834,7.035973637,7.11287138,5.08522018,5.268079589,6.058583145
Prrt1,7.480691297,7.979718007,7.671933653,6.065645527,5.974457726,6.128026767
Il20ra,6.822586156,7.130986422,6.506845711,5.012339375,4.666324882,5.817518016
Nov,12.66253032,12.59432748,12.46549615,10.7973397,10.38152524,11.57697409
