,0
MRPL1,0.12677084
FRAS1,0.0209375
GM33050,0.0
GM42604,0.0
ANXA3,0.76229167
1700016F12RIK,0.0
GM42601,0.0
GM33370,0.0
GM8013,0.0
GM9484,0.0
BMP2K,0.022604167
PAQR3,0.0
GM43146,0.0
GM2861,0.0
GM33969,0.0
NAA11,0.0
4930467D21RIK,0.0
GK2,0.0
ANTXR2,0.0184375
PRDM8,0.0
A730035I17RIK,0.0
FGF5,0.0
1700007G11RIK,0.005625
GM11111,0.0
1700010H22RIK,0.0
BMP3,0.052916665
PRKG2,0.0
GM43251,0.0
RASGEF1B,0.062187504
GM43252,0.0
A930011G23RIK,0.033020835
GM43253,0.0
4930405H06RIK,0.0
GM16226,0.0
4930522N08RIK,0.0
GM43248,0.0
GM35911,0.0
GM42691,0.023229167
HNRNPD,0.54906243
GM17092,0.0
4930524J08RIK,0.009895833
HNRNPDL,1.5029167
ENOPH1,0.25583336
TMEM150C,0.09072917
TMEM150COS,0.0
GM9932,0.0
2310034O05RIK,0.0
SEC31A,0.26020834
5430416N02RIK,0.19677083
LIN54,0.037604168
COPS4,0.9186459
PLAC8,0.057083335
COQ2,0.8846876
GM15777,0.0
HPSE,0.047083333
HELQ,0.016354168
MRPS18C,0.59125006
FAM175A,0.067395836
4930458D05RIK,0.0
AGPAT9,0.015416667
GM36793,0.0
GM20484,0.0
NKX6-1,0.0
GM43271,0.005625
GM43270,0.0
CDS1,0.17395832
WDFY3,0.089375
GM20548,0.020104166
GM29707,0.0
1700013M08RIK,0.0
ARHGAP24,0.026458332
MAPK10,0.0
4930429D17RIK,0.0
GM42618,0.0
5430427N15RIK,0.0
PTPN13,0.18906249
GM42620,0.0
SLC10A6,0.0
1700016H13RIK,0.0
AFF1,0.11614583
KLHL8,0.0171875
HSD17B13,0.0
HSD17B11,0.14031251
NUDT9,0.42468753
GM17660,0.0
SPARCL1,0.0
GM26703,0.0
DSPP,0.0
DMP1,0.0
GM42792,0.0
IBSP,0.0
MEPE,0.0
SPP1,0.0
PKD2,0.0147916665
BC005561,0.31395832
D930016D06RIK,0.059583332
ZFP951,0.0
ABCG3,0.0
GBP8,0.0
GBP9,0.0
GBP4,0.0
GBP6,0.0
GBP10,0.0
GBP6_ENSMUSG00000104713,0.0
GM26519,0.0
GM42749,0.0
LRRC8B,0.033125
LRRC8C,0.0
LRRC8D,0.22166668
LRRC8DOS,0.0
ZFP326,0.3395833
GM32736,0.0
GM32921,0.0
GM42914,0.0
4930432H08RIK,0.0
GM42916,0.0
BARHL2,0.0
GM26872,0.0
GM28050,0.0
GM29464,0.0
GM17304,0.0
ZFP644,0.041562498
HFM1,0.0
CDC7,0.0
GM43419,0.0
TGFBR3,0.018333333
BRDT,0.10697916
GM42902,0.0
EPHX4,0.2801042
GM17202,0.0
LPCAT2B,0.0
BTBD8,0.0209375
A830010M20RIK,0.018958334
GM42669,0.0
1700028K03RIK,0.0
GLMN,0.056250002
RPAP2,0.065104164
A930041C12RIK,0.0
GM26692,0.0
4930428O21RIK,0.0
GFI1,0.06354167
EVI5,0.33395836
UBE2D2B,0.0
RPL5,0.24302083
FAM69A,0.043645833
MTF2,0.13833334
TMED5,0.4820833
CCDC18,0.0
DR1,0.1653125
PIGG,0.060624998
GM43082,0.0
GM42518,0.0
GM42517,0.0
GM10419,0.0
PDE6B,0.0
ATP5K,0.68906254
MFSD7A,0.0
PCGF3,0.0334375
CPLX1,0.0
GAK,0.093958326
TMEM175,0.22052084
DGKQ,0.0421875
IDUA,0.0403125
SLC26A1,0.0
FGFRL1,0.0
RNF212,0.0
1700047L14RIK,0.0
TMED11,0.0
VMN2R8,0.0
VMN2R9,0.0
GM20629,0.0
VMN2R10,0.0
VMN2R11,0.0
VMN2R12,0.0
VMN2R13,0.0
VMN2R14,0.0
VMN2R15,0.0
VMN2R16,0.0
VMN2R17,0.0
CRLF2,0.062291667
5430403G16RIK,0.0
4930522L14RIK,0.019479167
A430073D23RIK,0.0
GM26779,0.0
GM26808,0.0
GM15446,0.15697916
1010001B22RIK,0.015729167
ZFP932,0.110625
GM17655,0.0
PLCXD1,0.028229168
GTPBP6,0.31052086
ZFP605,0.020104166
CHFR,0.066875
GM43136,0.0
GOLGA3,0.09937501
GM43137,0.0
ANKLE2,0.058437496
PGAM5,0.21499999
GM26718,0.0
GM15788,0.0
PXMP2,0.16604167
POLE,0.0
GM15792,0.0
P2RX2,0.0
LRCOL1,0.0
FBRSL1,0.106458336
GM26711,0.0
GM42596,0.0
A630023P12RIK,0.0
GALNT9,0.022708332
NOC4L,0.18770833
DDX51,0.06302083
GM42595,0.0
EP400,0.08354167
GM15559,0.0
PUS1,0.16052084
GM26515,0.0
ULK1,0.25333336
HSCB,0.17958336
CHEK2,0.06760417
TTC28,0.10906249
PITPNB,0.23322918
GM43118,0.0
MN1,0.0
C130026L21RIK,0.0
GM42489,0.0
GM26897,0.0
E130006D01RIK,0.0
GM16019,0.0
GM42487,0.0
GM42488,0.0
GM42491,0.0
1700028D13RIK,0.0
MIAT,0.046875
GM26953,0.0
CRYBA4,0.0
CRYBB1,0.0
TPST2,0.47885415
TFIP11,0.10510417
SRRD,0.18489583
HPS4,0.013750001
GM6583,0.0
GM20636,0.0
ASPHD2,0.0
SEZ6L,0.0
GM6588,0.0
GM27004,0.0
1700034G24RIK,0.0
GM42864,0.0
GM42865,0.0
MYO18B,0.0
1700095B10RIK,0.0
ADRBK2,0.21916665
CRYBB2,0.0
CRYBB3,0.15916668
2900026A02RIK,0.12625001
GM43095,0.0
TMEM211,0.0
SGSM1,0.12572916
AYM1,0.0
WSCD2,0.0
CMKLR1,0.0
GM15736,0.0
1700069L16RIK,0.0
FICD,0.0390625
SART3,0.075520836
ISCU,1.2250001
TMEM119,0.0
SELPLG,0.07802083
CORO1C,0.2646875
GM17122,0.0
GM42797,0.0
SSH1,0.08739584
DAO,0.0
SVOP,0.0
USP30,0.03260417
ALKBH2,0.08812499
UNG,0.044375
ACACB,0.0
FOXN4,0.0
MYO1H,0.0
KCTD10,0.3607292
UBE3B,0.1284375
MMAB,0.018125
MVK,0.123437494
GM13790,0.0
FAM222A,0.3522916
TRPV4,0.1946875
GLTP,0.7518751
TCHP,0.0
GM42789,0.0
GIT2,0.13697916
4930515G01RIK,0.0
ANKRD13A,0.19145834
1500011B03RIK,0.33229163
GM20499,0.0
2610524H06RIK,0.23645835
4930519G04RIK,0.0
GM9936,0.0
OASL2,0.040833335
GM13822,0.018333333
OASL1,0.0
2210016L21RIK,0.4725
HNF1A,0.0
HNF1AOS1,0.023854166
HNF1AOS2,0.0
SPPL3,0.19416668
GM10401,0.0
ACADS,0.2134375
UNC119B,0.15614583
MLEC,0.176875
CABP1,0.062083334
POP5,0.97479177
RNF10,0.81010413
COQ5,0.20927083
DYNLL1,2.6641657
GM13830,0.12520833
SRSF9,0.5116667
GATC,0.13239583
TRIAP1,0.48270833
COX6A1,3.0297918
GM42903,0.0
4930401G09RIK,0.0
GM13832,0.0
MSI1,0.029583335
4930430O22RIK,0.0
PLA2G1B,0.0
SIRT4,0.17510416
PXN,0.3622916
RPLP0,4.841459
GCN1L1,0.054479167
1110006O24RIK,0.053229168
RAB35,0.32781252
CCDC64,0.0146875
CIT,0.0
GM14508,0.009895833
PRKAB1,0.34635416
GM13842,0.0
TMEM233,0.0
C330018A13RIK,0.0
CCDC60,0.010416667
GM14507,0.0
GM13837,0.0
GM13839,0.0
GM13838,0.0
B230112J18RIK,0.0
4930562A09RIK,0.041145835
HSPB8,1.4694792
SRRM4OS,0.0
SRRM4,0.10145833
GM43122,0.0
GM29926,0.0
SUDS3,0.76562506
9530046B11RIK,0.0
TAOK3,0.23385417
PEBP1,1.6146874
BC051077,0.0
GM10399,0.020416668
VSIG10,0.13083333
WSB2,0.45145836
RFC5,0.035208333
GM15728,0.028229168
KSR2,0.034791667
NOS1,0.0
GM26995,0.0
FBXO21,0.0096875
TESC,0.48572913
FBXW8,0.06916666
GM9754,0.0
HRK,0.022395834
RNFT2,0.0
2410131K14RIK,0.09458333
GM28563,0.0
MED13L,0.037187498
GM43782,0.0
GM43342,0.0
4930413E15RIK,0.0
1700081H04RIK,0.0
GM7538,0.0
GM31314,0.0
TBX3OS1,0.0
GM16063,0.0
GM16064,0.0
TBX3,0.0
TBX3OS2,0.0
1700021F13RIK,0.0
GM43050,0.0
TBX5,0.0
GM43269,0.0
GM43277,0.0
RBM19,0.010625
GM10390,0.0
GM42654,0.0
GM27199,0.0
LHX5,0.0
SDSL,0.072604164
SDS,0.0
GM15690,0.018020833
PLBD2,0.038020834
SLC8B1,0.026145833
TPCN1,0.065937504
IQCD,0.0
RITA1,0.24354167
DDX54,0.18833332
GM43579,0.025
CCDC42B,0.0
GM15749,0.0
RASAL1,0.0096875
DTX1,0.045104165
OAS2,0.0
OAS3,0.0
GM43069,0.0
OAS1E,0.0
OAS1C,0.028125001
OAS1F,0.0
OAS1H,0.0
OAS1G,0.025729166
OAS1A,0.14864583
OAS1D,0.0
RPH3A,0.0
PTPN11,0.13916667
RPL6,0.54583335
GM15800,0.08270834
TRAFD1,0.35437497
GM42917,0.0
GM42918,0.0
NAA25,0.052916665
ERP29,0.7516667
TMEM116,0.0
ADAM1B,0.0
ADAM1A,0.0
GM42878,0.0
MAPKAPK5,0.025208334
ALDH2,1.6308331
ACAD12,0.015416667
ACAD10,0.023125
BRAP,0.23947918
ATXN2,0.22406252
GM16552,0.0
SH2B3,0.10520833
1700008B11RIK,0.0
FAM109A,0.165625
CUX2,0.019895833
GM3970,0.0
GM15637,0.0
MYL2,0.0
CCDC63,0.0
PPP1CC,0.24197918
HVCN1,0.0
TCTN1,0.018333333
PPTC7,0.18979166
RAD9B,0.028541667
VPS29,0.9640625
FAM216A,0.33697915
GPN3,0.1365625
ARPC3,1.6388541
ANAPC7,0.13999999
ATP2A2,0.85197926
IFT81,0.24489583
GM43301,0.0
P2RX7,0.034895834
P2RX4,0.40052083
CAMKK2,0.12822917
ANAPC5,0.63885415
RNF34,0.25635415
KDM2B,0.06250001
A930024E05RIK,0.0
GM2479,0.0
ORAI1,0.24229169
MORN3,0.0
GM26745,0.0
TMEM120B,0.076770835
RHOF,0.0
AI480526,0.20281251
GM38102,0.005520833
4932422M17RIK,0.17812501
SETD1B,0.22239582
PSMD9,0.5879166
HPD,0.0
GM43409,0.0
WDR66,0.0
GM15857,0.0
GM15860,0.016041666
BCL7A,0.27447918
GM15747,0.018541666
MLXIP,0.086875
IL31,0.0
LRRC43,0.0
DIABLO,0.6972917
B3GNT4,0.0
VPS33A,0.051666666
CLIP1,0.158125
ZCCHC8,0.11145833
RSRC2,0.62375003
KNTC1,0.0
HCAR2,0.82114595
HCAR1,0.0
DENR,1.0678123
GM43518,0.0
CCDC62,0.029270833
HIP1R,0.13979165
VPS37B,0.13697915
GM34086,0.0
GM43661,0.0
ABCB9,0.080729164
GM16001,0.0
OGFOD2,0.47708333
ARL6IP4,0.3641667
PITPNM2,0.08697916
PITPNM2OS2,0.0
PITPNM2OS1,0.0
GM42425,0.0
MPHOSPH9,0.0
2810006K23RIK,0.056354165
CDK2AP1,0.24052083
SBNO1,0.5442708
SETD8,0.27375004
RILPL2,0.46916673
SNRNP35,0.041979168
RILPL1,0.30333334
TMED2,1.7918754
DDX55,0.32697916
EIF2B1,0.33895835
GTF2H3,0.40677086
ATP6V0A2,0.14104165
4930404A12RIK,0.0
DNAH10,0.0
GM43777,0.0
CCDC92,0.33447912
ZFP664,0.35052085
FAM101A,0.0196875
NCOR2,0.19010417
GM42838,0.0
GM42839,0.0
GM42637,0.0
SCARB1,0.10052083
GM42485,0.0
UBC,5.2603126
GM10382,0.0521875
DHX37,0.0
BRI3BP,0.22343749
AACS,0.32541665
TMEM132B,0.0
1700048F04RIK,0.0
GM42945,0.0
GM42952,0.0
GM42592,0.0
GM43757,0.0
GM43754,0.0
GM42953,0.0
GM42954,0.0
4933438B17RIK,0.0
GM43475,0.0
4930572K03RIK,0.0
GM43476,0.0
TMEM132C,0.0
TMEM132COS,0.0
GM42980,0.0
SLC15A4,0.11781249
GLT1D1,0.0
TMEM132D,0.0
GM42817,0.0
GM42495,0.0
GM42500,0.0
4930573I07RIK,0.0
5930412G12RIK,0.10927084
FZD10,0.013437499
PIWIL1,0.0
RIMBP2,0.109166674
GM42875,0.0
STX2,0.006458333
RAN,1.8416663
ADGRD1,0.0
GM43001,0.0
SFSWAP,0.15093751
MMP17,0.0
ZFP11,0.0
SEPT14,0.0
MRPS17,0.89218754
GBAS,0.41302085
PSPH,0.37760413
SUMF2,0.081875
PHKG1,0.0
CHCHD2,4.2323966
ZBED5,0.020729167
NUPR1L,0.24843751
VKORC1L1,0.19333334
GUSB,0.23739587
ASL,0.39364576
CRCP,0.1521875
TPST1,0.23843753
KCTD7,0.0253125
RABGEF1,0.17927085
TMEM248,0.33489585
GM42469,0.07385417
SBDS,0.90479183
TYW1,0.13260417
CALN1,0.022708334
A330070K13RIK,0.0
WBSCR17,0.022291668
GM42590,0.0
AUTS2,0.07041667
2810432F15RIK,0.0
4930563F08RIK,0.0
GM42439,0.0
GM28616,0.0
GM42626,0.0
GM42624,0.0
GM15627,0.0
GATSL2,0.13374999
WBSCR16,0.06760416
GTF2IRD2,0.0
NCF1,0.0
GTF2I,0.39375004
GTF2IRD1,0.12927084
GM42882,0.0
CLIP2,0.018333333
GM42884,0.0
SYNA,0.0
RFC2,0.3970833
LAT2,0.009895833
EIF4H,1.0245835
LIMK1,0.0171875
GM10369,0.0
ELN,0.0
GM43278,0.0
WBSCR28,0.0
CLDN13,0.0
4933439J24RIK,0.0
WBSCR27,0.25291666
CLDN4,2.037604
CLDN3,3.095312
WBSCR25,0.0
ABHD11,0.5736458
ABHD11OS,0.0715625
STX1A,0.12552084
WBSCR22,0.40520826
DNAJC30,0.09458333
VPS37D,0.09760416
MLXIPL,0.0
GM43500,0.0
TBL2,0.14187498
BCL7B,0.49937496
BAZ1B,0.11989584
FZD9,0.0
FKBP6,0.0
TRIM50,0.0
NSUN5,0.10458333
POM121,0.0678125
HIP1,0.0
CCL26,0.0
CCL24,0.0
RHBDD2,0.22510417
GM43091,0.0
POR,1.9038543
TMEM120A,0.08020833
STYXL1,0.0
MDH2,2.3797915
SRRM3,0.1884375
SRRM3OS,0.0
HSPB1,3.2773955
YWHAG,0.31322917
SSC4D,0.038645834
ZP3,0.0
DTX2,0.040625002
UPK3B,0.0
UPK3BL,0.19583334
RASA4,0.0
GM15701,0.0
POLR2J,0.97447926
GM43604,0.0
LRWD1,0.12020833
ALKBH4,0.053854167
ORAI2,0.026874999
PRKRIP1,0.4403125
SH2B2,0.0
CUX1,0.33489582
GM16599,0.0
MYL10,0.0
COL26A1,0.0
IFT22,0.45593753
4933404O12RIK,0.023541667
FIS1,1.5847915
CLDN15,0.0
ZNHIT1,0.84656256
PLOD3,0.10072917
VGF,0.04552083
AP1S1,0.99718755
SERPINE1,0.031458333
TRIM56,0.107708335
MUC3,0.0215625
GM3054,0.0
GM42562,0.0
MUC3A,0.0
GM42456,0.0
ACHE,0.0
UFSP1,0.0759375
SRRT,0.22697915
TRIP6,0.22833334
SLC12A9,0.19812499
EPHB4,0.016041666
ZAN,0.0
EPO,0.0
POP7,0.22770834
9130604C24RIK,0.038541663
GM8066,0.0
GIGYF1,0.06333333
GNB2,2.7099998
GM17112,0.0
ACTL6B,0.30833334
TFR2,0.0
MOSPD3,0.38447917
PCOLCE,0.34166673
FBXO24,0.0
GM36266,0.009895833
LRCH4,0.0
GM20605,0.0
SAP25,0.0
IRS3,0.0
AGFG2,0.83333355
GM15498,0.0
NYAP1,0.22708334
TSC22D4,0.8557293
PPP1R35,0.3663542
MEPCE,0.22333334
ZCWPW1,0.0
PILRA,0.0
PILRB1,0.0
GM36551,0.0
PILRB2,0.0
GM43495,0.0
CYP3A13,0.171875
GJC3,0.0
AZGP1,0.0096875
SMOK3A,0.0
SMOK3B,0.0
SMOK3C,0.0
ZKSCAN1,0.031770833
ZSCAN21,0.18447918
ZFP113,0.028229168
COPS6,1.286146
MCM7,0.12166667
AP4M1,0.054375004
TAF6,0.1946875
CNPY4,0.09697917
MBLAC1,0.038333334
GM454,0.0
GM43645,0.0
NXPE5,0.0
LAMTOR4,1.1868751
BC037034,0.059479166
6330418K02RIK,0.18885417
GAL3ST4,0.0
GM43720,0.0
GPC2,0.0
STAG3,0.0
GM10874,0.0
ZFP157,0.0390625
1700123K08RIK,0.0
ZFP68,0.2490625
A430033K04RIK,0.018020833
FAM20C,0.120000005
GM5294,0.0
PDGFA,0.6467709
6330403L08RIK,0.02625
PRKAR1B,0.006458333
DNAAF5,0.038749997
SUN1,0.42208335
4930520M14RIK,0.0
GET4,0.46989584
ADAP1,0.055833336
COX19,0.7896876
CYP2W1,0.0
3110082I17RIK,0.0815625
GPR146,0.0
C130050O18RIK,0.0
GPER1,0.0
ZFAND2A,0.067708336
4930500L23RIK,0.0
UNCX,0.0
MICALL2,0.036770836
INTS1,0.0503125
MAFK,0.25395834
TMEM184A,0.96750015
GM26938,0.0
PSMG3,0.19083333
GM42423,0.0
ELFN1,0.0
MAD1L1,0.033958334
GM16122,0.0
GM16121,0.0
GM16120,0.0
NUDT1,0.123749994
FTSJ2,0.030625
SNX8,0.08677083
EIF3B,0.48895836
CHST12,0.19510417
GM42808,0.0
GRIFIN,0.0
GM43703,0.0
LFNG,0.46135414
TTYH3,0.04822917
IQCE,0.0296875
BRAT1,0.025729166
AMZ1,0.0
GNA12,0.1290625
CARD11,0.0
SDK1,0.019895833
GM16035,0.0
GM16036,0.0
FOXK1,0.056250002
AP5Z1,0.071979165
RADIL,0.0
PAPOLB,0.0
MMD2,0.0
WIPI2,0.45697916
SLC29A4,0.0
TNRC18,0.06541667
FBXL18,0.040625002
ACTB,4.037396
FSCN1,0.06739583
RNF216,0.08135416
RBAKDN,0.0
RBAK,0.0
SPDYE4B,0.0
SPDYE4A,0.0
4930448H16RIK,0.0
ZFP12,0.022291668
ZFP316,0.018645832
BC030343,0.0
ZFP853,0.0
E130309D02RIK,0.094479166
ZDHHC4,0.18156248
0610040B10RIK,0.018645832
GM43397,0.0
GRID2IP,0.0
GM20635,0.0
GM42504,0.0
KDELR2,0.40499997
DAGLB,0.16833334
RAC1,0.9839585
FAM220A,0.6607292
CYTH3,0.019479167
USP42,0.051145833
D130017N08RIK,0.0
RP23-151C5.2,0.0
EIF2AK1,0.18124999
ANKRD61,0.0
AIMP2,0.41354167
PMS2,0.013437499
GM17135,0.0
GM43687,0.0
RSPH10B,0.0
CCZ1,0.49322915
OCM,0.0
LMTK2,0.12739584
BHLHA15,0.0
TECPR1,0.4084375
2900089D17RIK,0.030729165
BRI3,1.5344795
BAIAP2L1,0.29625005
NPTX2,0.0
TMEM130,0.055104166
TRRAP,0.1964583
SMURF1,0.03697917
KPNA7,0.0
GM4871,0.0
GM43562,0.0
1700018F24RIK,0.0
ARPC1A,1.1416668
ARPC1B,1.214271
PDAP1,0.7071876
BUD31,0.90927106
PTCD1,0.057916667
CPSF4,0.15416667
ATP5J2,1.7384377
ZKSCAN14,0.2210417
ZKSCAN5,0.0
ZFP655,0.20625001
ZSCAN25,0.019375
CYP3A57,0.0
CYP3A16,0.0
CYP3A41B,0.0
CYP3A41A,0.0
CYP3A44,0.0
CYP3A11,0.0
CYP3A25,0.0
CYP3A59,0.0
GM5565,0.0
GM6309,0.0
1700001J03RIK,0.0
B230303O12RIK,0.0
GM43625,0.0
RNF6,0.4657292
CDK8,0.129375
WASF3,0.051979166
GM6408,0.0
GM6370,0.0
4930449I24RIK,0.0
GM3402,0.0
GM3404,0.0
GM3409,0.0
GM3415,0.0
GPR12,0.0
GM34333,0.0
4930573C15RIK,0.0
USP12,0.0
GM43741,0.0
RPL21,0.12677084
RASL11A,0.33031252
GTF3A,0.50135416
MTIF3,0.08458334
LNX2,0.069583334
POLR1D,1.6289581
GSX1,0.0
2210019I11RIK,0.0
PDX1,0.0
GM27033,0.0
CDX2,0.0
URAD,0.0
FLT3,0.0
GM26597,0.0
D5ERTD605E,0.0
PAN3,0.068125
FLT1,0.0
GM43156,0.0
POMP,2.2840626
SLC46A3,0.15656249
GM15721,0.0
MTUS2,0.0196875
SLC7A1,0.123437494
UBL3,0.6614583
GM36186,0.0
2210417A02RIK,0.0
4930505K14RIK,0.0
GM15407,0.0
KATNAL1,0.034583334
GM42791,0.0
GM15410,0.0
GM15406,0.0
8430423G03RIK,0.0
GM15409,0.0
5930430L01RIK,0.07364583
GM15408,0.0
HMGB1,0.19385417
5730422E09RIK,0.0
GM42787,0.0
GM42788,0.0
GM43332,0.0
USPL1,0.020625
2310047D07RIK,0.0
GM29264,0.0
ALOX5AP,0.024166666
GM19719,0.0
BC028471,0.0
MEDAG,0.0
GM43151,0.0
GM43150,0.0
TEX26,0.019375
GM15997,0.0
WDR95,0.0
HSPH1,0.46427092
GM43153,0.0
B3GLCT,0.051666666
GM21221,0.0
GM43450,0.0
GM43452,0.0
RXFP2,0.0
GM42557,0.0
FRY,0.25375
GM42556,0.0
GM5,0.0
ZAR1L,0.0
BRCA2,0.019791666
GM42529,0.0
GM43690,0.0
N4BP2L1,0.074062504
GM43598,0.0
GM43597,0.02375
N4BP2L2,0.12729166
PDS5B,0.06270834
GM43299,0.0
GM43298,0.0
KL,0.0
STARD13,0.016041666
GM42906,0.0
GM42904,0.0
D730045B01RIK,0.0
VMN2R18,0.0
RFC3,0.12729166
GM43129,0.0
RP23-258F1.1,0.0
SAMD9L,0.14312501
HEPACAM2,1.0717709
CCDC132,0.085208334
CALCR,0.0
TFPI2,0.0
GNGT1,0.0
GNG11,0.0
RP23-121E15.5,0.0
BET1,0.6078126
COL1A2,0.0
CASD1,0.057187498
SGCE,0.35822916
PEG10,0.0825
GM20714,0.0
PPP1R9A,0.0690625
PON1,0.46322918
PON3,0.10708334
PON2,0.28125
ASB4,0.0
PDK4,0.025
DYNC1I1,0.0
1700019G24RIK,0.0
SLC25A13,0.055104166
GM20619,0.0
GM20617,0.0
GM20685,0.0
SHFM1,2.7440627
GM20618,0.0
DLX6OS1,0.0
DLX6,0.0
DLX5,0.0
GM26774,0.0
SDHAF3,0.151875
GM19272,0.0
TAC1,0.0
ASNS,0.4786459
RP24-491O22.3,0.0
C1GALT1,0.19677085
COL28A1,0.0
MIOS,0.065416664
RPA3,0.1490625
UMAD1,0.47447908
UMAD1_ENSMUSG00000107705,0.0
GM16055,0.0
GM16043,0.0
GLCCI1,0.041979168
ICA1,0.5906249
NXPH1,0.0578125
RP23-374N15.2,0.0
RP23-374N15.5,0.0
NDUFA4,1.990729
PHF14,0.27385417
THSD7A,0.0
RP24-423A5.1,0.0
TMEM106B,0.102083325
VWDE,0.0
1700016P04RIK,0.0
TMEM168,0.15072918
B630005N14RIK,0.21
GPR85,0.024479166
2610001J05RIK,0.91770846
1110019D14RIK,0.0
PPP1R3A,0.0
FOXP2,0.068333335
MDFIC,0.04479167
RP24-434O21.3,0.0
GM36669,0.0
TFEC,0.0
GM15473,0.0147916665
GM4876,0.0
TES,0.42708325
D830026I12RIK,0.0
GM15581,0.0
CAV2,1.2220833
CAV1,0.24354167
GM29591,0.0
MET,0.062291663
CAPZA2,0.7557292
ST7,0.31416667
GM26738,0.0
WNT2,0.0
ASZ1,0.0
CFTR,0.0
GM15592,0.0
CTTNBP2,0.08229167
GM15594,0.0
GM26809,0.0
GM20186,0.18395834
LSM8,0.67406255
ANKRD7,0.0
4930524B17RIK,0.0
KCND2,0.031041667
TSPAN12,0.25875
GM42582,0.0
GM3289,0.0
ING3,0.06677083
GM26719,0.0
CPED1,0.041458335
WNT16,0.0
FAM3C,1.0802085
PTPRZ1,0.4425
AASS,0.023541667
FEZF1,0.024270833
CADPS2,0.38322917
RNF133,0.0
RNF148,0.0
TAS2R118,0.0
SLC13A1,0.0
IQUB,0.018333333
NDUFA5,1.0991669
ASB15,0.0
LMOD2,0.0
WASL,0.64562494
HYAL6,0.0
HYAL4,0.0
SPAM1,0.0
HYAL5,0.0
TMEM229A,0.0
GPR37,0.0
POT1A,0.044166666
GM20756,0.0
GRM8,0.0
6530409C15RIK,0.0
ZFP800,0.12625
GCC1,0.08864584
ARF5,2.3339584
FSCN3,0.023541667
PAX4,0.0
SND1,0.27239582
LRRC4,0.022395834
GM3294,0.0
LEP,0.0
RBM28,0.16499999
PRRT4,0.0
IMPDH1,0.22854166
HILPDA,0.08583333
FAM71F2,0.0
FAM71F1,0.0
GM17172,0.0
CALU,0.15760417
OPN1SW,0.0
CCDC136,0.09583333
FLNC,0.0
ATP6V1F,2.348229
GM9047,0.0
KCP,0.0
GM26627,0.0
IRF5,0.0725
TNPO3,0.14885418
TSPAN33,0.023645833
SMO,0.0234375
AHCYL2,0.33562496
STRIP2,0.0
SMKR-PS,0.0
NRF1,0.063541666
UBE2H,0.14916666
1700095J07RIK,0.0
ZC3HC1,0.027291665
KLHDC10,0.070625
1700012C14RIK,0.0
TMEM209,0.05135417
SSMEM1,0.0
CPA2,0.0871875
CPA4,0.0
GM13781,0.0
CPA5,0.0
CPA1,0.0
CEP41,0.029791668
GM13782,0.0
MEST,0.06614583
RP24-211G11.3,0.0
COPG2,0.25416666
4930412F09RIK,0.0
TSGA13,0.0
KLF14,0.0
GM27019,0.0
GM13834,0.0
LINCPINT,0.037187498
GM13833,0.0
GM14532,0.0
MKLN1OS,0.0
GM13844,0.0
MKLN1,0.27427083
PODXL,0.0
GM6117,0.0
GM43154,0.0
GM13846,0.0
GM13848,0.0
GM43293,0.0
GM13849,0.0
1700012A03RIK,0.0
GM13850,0.0
PLXNA4,0.0
PLXNA4OS3,0.0
PLXNA4OS2,0.0
PLXNA4OS1,0.0
BC049739,0.0
CHCHD3,0.68270844
GM14540,0.0
EXOC4,0.1184375
GM13853,0.0
LRGUK,0.0
GM13856,0.0
SLC35B4,0.089375
GM13855,0.0
GM14546,0.0
AKR1B3,0.2525
AKR1B8,0.039583337
AKR1B10,0.22041667
AKR1B7,0.0
BPGM,1.1661458
GM13860,0.0
CALD1,0.028020835
GM13861,0.0
NPN2,0.0
GM14547,0.0
AGBL3,0.084583335
TMEM140,0.082187496
3110062M04RIK,0.17625
WDR91,0.045729164
STRA8,0.0
2010107G12RIK,0.028125001
CNOT4,0.3071875
NUP205,0.0
1810058I24RIK,0.6658334
SLC13A4,0.0
FAM180A,0.0
1700065J11RIK,0.0
MTPN,0.47114575
GM42931,0.0
9330158H04RIK,0.0
CHRM2,0.0
PTN,0.72416663
DGKI,0.0215625
1700111E14RIK,0.0
CREB3L2,0.17593749
AKR1D1,0.0
TRIM24,0.07864583
SVOPL,0.0
ATP6V0A4,0.0
TMEM213,0.042083334
D630045J12RIK,0.0
ZC3HAV1L,0.0
ZC3HAV1,0.08197916
TTC26,0.09645834
UBN2,0.19697917
1110001J03RIK,0.74760413
LUC7L2,0.5547917
GM26699,0.038020834
KLRG2,0.0
CLEC2L,0.0
HIPK2,0.07635417
TBXAS1,0.0
GM42962,0.0
1700025N23RIK,0.0
PARP12,0.1146875
4930599N23RIK,0.0
KDM7A,0.24749999
GM43479,0.0
SLC37A3,0.13458332
RAB19,0.050208334
MKRN1,0.9270833
GM10244,0.062187504
DENND2A,0.03322917
ADCK2,0.15593748
GM16272,0.0
GM43816,0.02375
NDUFB2,1.5750002
BRAF,0.0759375
MRPS33,0.3084375
GM26833,0.0
TMEM178B,0.04
GM26807,0.0
AGK,0.095
E330009J07RIK,0.19145833
WEE2,0.0490625
SSBP1,0.50156254
TAS2R137,0.0
TAS2R108,0.0
PRSS37,0.0
OLFR461,0.0
OLFR460,0.0
CLEC5A,0.0071875
TAS2R138,0.0
MGAM,0.0
MOXD2,0.0
PRSS58,0.0
