archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
SCLC-N,GO REGULATION OF TRANSLATIONAL INITIATION,0.0138,0.13978,0.12068,1,1
SCLC-N,GO MRNA METABOLIC PROCESS,0.013344,0.10456,0.12068,1,1
SCLC-N,GO RNA LOCALIZATION,0.0174,0.096759,0.11955,1,1
SCLC-N,GO REGULATION OF MRNA PROCESSING,0.0091361,0.1247,0.1153,1,1
SCLC-N,GO TERMINATION OF RNA POLYMERASE II TRANSCRIPTION,0.011648,0.10742,0.11407,1,1
SCLC-N,GO NCRNA TRANSCRIPTION,0.0085133,0.12009,0.11394,1,1
SCLC-N,GO DNA TEMPLATED TRANSCRIPTION ELONGATION,0.0129,0.11548,0.11031,1,1
SCLC-N,GO G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER,0.021799,0.1154,0.10792,1,1
SCLC-N,GO MRNA PROCESSING,0.0071194,0.079722,0.10192,1,1
SCLC-N,GO RNA 3 END PROCESSING,0.021117,0.10808,0.10111,1,1
SCLC-N,GO MRNA 3 END PROCESSING,0.015254,0.12028,0.098966,1,1
SCLC-N,GO RNA SPLICING,0.0097991,0.085868,0.097554,1,1
SCLC-N,GO REGULATION OF CELL CYCLE CHECKPOINT,0.023963,0.10303,0.094177,1,1
SCLC-P,GO DETOXIFICATION OF INORGANIC COMPOUND,0.0013889,1.9428,1.3719,1,1
SCLC-P,GO ETHER BIOSYNTHETIC PROCESS,0.00013838,1.2385,1.0497,1,1
SCLC-P,GO CELLULAR RESPONSE TO ZINC ION,0.001448,1.1883,0.89969,1,1
SCLC-P,GO NEGATIVE REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS,0.00024585,0.96578,0.89196,1,1
SCLC-P,GO REGULATION OF GLUCOCORTICOID METABOLIC PROCESS,0.00024585,0.97077,0.87314,1,1
SCLC-P,GO NEGATIVE REGULATION BY HOST OF VIRAL TRANSCRIPTION,9.81E-05,0.8588,0.82233,1,1
SCLC-P,GO CYCLOOXYGENASE PATHWAY,0.00037344,0.80283,0.8076,1,1
SCLC-P,GO MESENCHYMAL CELL APOPTOTIC PROCESS,0.00035669,0.87598,0.79772,1,1
SCLC-P,GO ACTIN FILAMENT SEVERING,0.00011949,0.84121,0.7939,1,1
SCLC-P,GO PROSTANOID BIOSYNTHETIC PROCESS,8.44E-05,0.77123,0.77389,1,1
SCLC-P,GO CELLULAR RESPONSE TO COPPER ION,0.0019312,0.85442,0.74844,1,1
SCLC-P,GO BARBED END ACTIN FILAMENT CAPPING,9.81E-05,0.76158,0.72536,1,1
SCLC-P,GO REGULATION OF GASTRIC ACID SECRETION,0.00011376,0.81686,0.71284,1,1
SCLC-P,GO NEGATIVE REGULATION OF INTERLEUKIN 8 PRODUCTION,0.00046881,0.82001,0.69368,1,1
SCLC-P,GO EPITHELIAL CELL PROLIFERATION INVOLVED IN PROSTATE GLAND DEVELOPMENT,0.00090875,0.74202,0.67874,1,1
SCLC-P,GO POSITIVE REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,0.00028296,0.75379,0.67129,1,1
SCLC-P,GO POSITIVE REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE,0.00053648,0.71029,0.65917,1,1
SCLC-P,GO CELLULAR RESPONSE TO ANTIBIOTIC,0.00021334,0.62489,0.63103,1,1
SCLC-P,GO UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS,9.81E-05,0.65188,0.62699,1,1
SCLC-P,GO REGULATION OF MICROVILLUS ORGANIZATION,0.0017799,0.67154,0.61574,1,1
SCLC-P,GO PROSTANOID METABOLIC PROCESS,0.00031055,0.63629,0.61516,1,1
SCLC-P,GO INOSITOL TRISPHOSPHATE METABOLIC PROCESS,0.00023453,0.63134,0.60578,1,1
SCLC-P,GO REGULATION OF UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS,0.0012773,0.64502,0.59786,1,1
SCLC-P,GO BRANCHING INVOLVED IN LABYRINTHINE LAYER MORPHOGENESIS,0.011648,0.42586,0.59359,1,1
SCLC-P,GO LINOLEIC ACID METABOLIC PROCESS,0.0071194,0.69373,0.58949,1,1
SCLC-P,GO ZINC ION HOMEOSTASIS,0.00090875,0.64219,0.57544,1,1
SCLC-P,GO PHOSPHATIDYLINOSITOL ACYL CHAIN REMODELING,0.00016797,0.66374,0.56948,1,1
SCLC-P,GO CELLULAR RESPONSE TO CADMIUM ION,0.0009903,0.65991,0.56913,1,1
SCLC-P,GO THROMBIN ACTIVATED RECEPTOR SIGNALING PATHWAY,0.0012247,0.59804,0.55401,1,1
SCLC-P,GO REGULATION OF VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL,0.0033675,0.63574,0.55282,1,1
SCLC-P,GO NEGATIVE REGULATION OF CHEMOKINE PRODUCTION,0.00087036,0.54241,0.54041,1,1
SCLC-P,GO TRIPARTITE REGIONAL SUBDIVISION,0.0059338,0.67925,0.52959,1,1
SCLC-P,GO ICOSANOID BIOSYNTHETIC PROCESS,0.0002237,0.56939,0.5287,1,1
SCLC-P,GO L ASCORBIC ACID METABOLIC PROCESS,0.0011254,0.55207,0.52799,1,1
SCLC-P,GO CARDIOLIPIN METABOLIC PROCESS,8.44E-05,0.5762,0.52794,1,1
SCLC-P,GO POSITIVE REGULATION OF T HELPER CELL DIFFERENTIATION,0.00053648,0.67247,0.52786,1,1
SCLC-P,GO NEGATIVE REGULATION OF B CELL PROLIFERATION,0.00017625,0.55586,0.52727,1,1
SCLC-P,GO LONG CHAIN FATTY ACID BIOSYNTHETIC PROCESS,0.00058654,0.62448,0.52416,1,1
SCLC-P,GO DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF TASTE,0.00039093,0.47371,0.52195,1,1
SCLC-P,GO POSITIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION,0.012053,0.5357,0.51831,1,1
SCLC-P,GO MYOBLAST MIGRATION,0.0174,0.61214,0.51829,1,1
SCLC-P,GO LIPID DROPLET FORMATION,0.0059338,0.48999,0.51378,1,1
SCLC-P,GO PENTOSE METABOLIC PROCESS,0.00044809,0.63909,0.51062,1,1
SCLC-P,GO INFLAMMATORY RESPONSE TO WOUNDING,0.0085133,0.60372,0.50817,1,1
SCLC-P,GO SENSORY PERCEPTION OF BITTER TASTE,0.00061317,0.34824,0.50631,1,1
SCLC-P,GO FRUCTOSE METABOLIC PROCESS,0.021799,0.42418,0.50564,1,1
SCLC-P,GO REGULATION OF APOPTOTIC PROCESS INVOLVED IN DEVELOPMENT,0.0063849,0.63308,0.49942,1,1
SCLC-P,GO REGULATION OF ASPARTIC TYPE PEPTIDASE ACTIVITY,0.016296,0.51255,0.49893,1,1
SCLC-P,GO GLUTATHIONE DERIVATIVE METABOLIC PROCESS,0.0039282,0.48763,0.49057,1,1
SCLC-P,GO REGULATION OF LAMELLIPODIUM MORPHOGENESIS,0.0063849,0.47828,0.48864,1,1
SCLC-P,GO ENDONUCLEOLYTIC CLEAVAGE INVOLVED IN RRNA PROCESSING,0.0040811,0.54133,0.48519,1,1
SCLC-P,GO NEPHRON TUBULE FORMATION,0.0009903,0.49623,0.48483,1,1
SCLC-P,GO TRNA THREONYLCARBAMOYLADENOSINE METABOLIC PROCESS,0.0049293,0.64405,0.48471,1,1
SCLC-P,GO REGULATION OF GRANULOCYTE DIFFERENTIATION,0.011648,0.52038,0.47856,1,1
SCLC-P,GO RRNA PSEUDOURIDINE SYNTHESIS,0.001448,0.54934,0.47823,1,1
SCLC-P,GO PSEUDOURIDINE SYNTHESIS,0.00066983,0.54334,0.47522,1,1
SCLC-P,GO RESPONSE TO COPPER ION,0.0045725,0.54041,0.47088,1,1
SCLC-P,GO POSITIVE REGULATION OF CYTOPLASMIC TRANSLATION,0.0013321,0.5016,0.46795,1,1
SCLC-P,GO MICROVILLUS ORGANIZATION,0.010505,0.49485,0.459,1,1
SCLC-P,GO RESPONSE TO CADMIUM ION,0.00044809,0.49556,0.45847,1,1
SCLC-P,GO POSITIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,0.00042822,0.61304,0.45655,1,1
SCLC-P,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,0.00039093,0.47579,0.4483,1,1
SCLC-P,GO NEGATIVE REGULATION OF NECROTIC CELL DEATH,0.0027694,0.52754,0.44809,1,1
SCLC-P,GO REGULATION OF CELL PROJECTION SIZE,0.0063849,0.44312,0.44447,1,1
SCLC-P,GO PORE COMPLEX ASSEMBLY,0.00011949,0.47463,0.44183,1,1
SCLC-P,GO TETRAHYDROFOLATE INTERCONVERSION,0.0022699,0.45712,0.44138,1,1
SCLC-P,GO NEGATIVE REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY,0.0013889,0.46566,0.43876,1,1
SCLC-P,GO POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY,0.00061317,0.44716,0.4381,1,1
SCLC-P,GO POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION,0.00013838,0.47051,0.43791,1,1
SCLC-P,GO NEGATIVE REGULATION OF DIGESTIVE SYSTEM PROCESS,5.35E-05,0.44719,0.43702,1,1
SCLC-P,GO SENSORY PERCEPTION OF TASTE,0.0020112,0.39586,0.4361,1,1
SCLC-P,GO DIACYLGLYCEROL METABOLIC PROCESS,0.00046881,0.42651,0.43067,1,1
SCLC-P,GO ENDONUCLEOLYTIC CLEAVAGE IN ITS1 TO SEPARATE SSU RRNA FROM 5 8S RRNA AND LSU RRNA FROM TRICISTRONIC RRNA TRANSCRIPT SSU RRNA 5 8S RRNA LSU RRNA,0.0076503,0.41651,0.42804,1,1
SCLC-P,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.0010786,0.44169,0.42427,1,1
SCLC-P,GO CHEMOKINE C X C MOTIF LIGAND 2 PRODUCTION,0.0037806,0.49984,0.42294,1,1
SCLC-P,GO REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL,0.0013889,0.46673,0.42157,1,1
SCLC-P,GO MATURATION OF LSU RRNA FROM TRICISTRONIC RRNA TRANSCRIPT SSU RRNA 5 8S RRNA LSU RRNA,0.0082164,0.42379,0.42092,1,1
SCLC-P,GO LEUKOTRIENE BIOSYNTHETIC PROCESS,0.020453,0.51223,0.4171,1,1
SCLC-P,GO ALDITOL METABOLIC PROCESS,0.0020943,0.49614,0.40521,1,1
SCLC-P,GO FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS,0.00051298,0.40904,0.40239,1,1
SCLC-P,GO MONONUCLEAR CELL DIFFERENTIATION,0.00076401,0.40792,0.40225,1,1
SCLC-P,GO AMP METABOLIC PROCESS,0.0017084,0.41848,0.40167,1,1
SCLC-P,GO DNA DEALKYLATION INVOLVED IN DNA REPAIR,0.00094871,0.3865,0.40153,1,1
SCLC-P,GO MICROVILLUS ASSEMBLY,0.015254,0.43368,0.40034,1,1
SCLC-P,GO MONOACYLGLYCEROL METABOLIC PROCESS,0.019808,0.45478,0.39818,1,1
SCLC-P,GO POSITIVE REGULATION OF ACTIN NUCLEATION,0.005311,0.47738,0.39497,1,1
SCLC-P,GO NUCLEAR PORE ORGANIZATION,0.0009903,0.34733,0.38738,1,1
SCLC-P,GO BENZENE CONTAINING COMPOUND METABOLIC PROCESS,0.0042393,0.51561,0.38533,1,1
SCLC-P,GO PROTEIN DNA COMPLEX DISASSEMBLY,0.0068665,0.4749,0.38247,1,1
SCLC-P,GO ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I,0.01857,0.56315,0.37986,1,1
SCLC-P,GO ENTRY OF BACTERIUM INTO HOST CELL,0.028854,0.43627,0.37787,1,1
SCLC-P,GO MALE GENITALIA DEVELOPMENT,0.00083347,0.41027,0.37594,1,1
SCLC-P,GO PHOSPHATIDYLETHANOLAMINE ACYL CHAIN REMODELING,0.00053648,0.40155,0.37569,1,1
SCLC-P,GO DENDRITIC CELL CYTOKINE PRODUCTION,0.027983,0.51496,0.37504,1,1
SCLC-P,GO BRANCHED CHAIN AMINO ACID METABOLIC PROCESS,0.0017799,0.50258,0.37471,1,1
SCLC-P,GO ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I,0.011648,0.55467,0.37282,1,1
SCLC-P,GO PHOSPHATIDYLSERINE ACYL CHAIN REMODELING,0.00064092,0.40855,0.37123,1,1
SCLC-P,GO RESPONSE TO STEROL DEPLETION,0.0026621,0.39944,0.37104,1,1
SCLC-P,GO NEGATIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.012053,0.54709,0.3694,1,1
SCLC-P,GO TETRAPYRROLE BIOSYNTHETIC PROCESS,0.00083347,0.43656,0.36777,1,1
SCLC-P,GO NEUTRAL LIPID BIOSYNTHETIC PROCESS,0.00053648,0.37958,0.36716,1,1
SCLC-P,GO CELL CELL ADHESION INVOLVED IN GASTRULATION,0.0063849,0.44513,0.36671,1,1
SCLC-P,GO REGULATION OF LAMELLIPODIUM ORGANIZATION,0.00087036,0.40256,0.36638,1,1
SCLC-P,GO HEMOGLOBIN METABOLIC PROCESS,0.00039093,0.38573,0.36627,1,1
SCLC-P,GO MITOCHONDRIAL TRANSCRIPTION,0.0033675,0.42893,0.36511,1,1
SCLC-P,GO CARNITINE SHUTTLE,0.0015733,0.36662,0.36265,1,1
SCLC-P,GO NEGATIVE REGULATION OF T HELPER CELL DIFFERENTIATION,0.023222,0.58274,0.36131,1,1
SCLC-P,GO PROTEIN LOCALIZATION TO NUCLEOLUS,0.0020943,0.34413,0.36123,1,1
SCLC-P,GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR,0.0017084,0.36082,0.36104,1,1
SCLC-P,GO PHOSPHATIDYLGLYCEROL ACYL CHAIN REMODELING,0.00046881,0.33653,0.36035,1,1
SCLC-P,GO DETOXIFICATION,0.00053648,0.39679,0.35971,1,1
SCLC-P,GO REGULATION OF HORMONE METABOLIC PROCESS,0.010874,0.335,0.35731,1,1
SCLC-P,GO POSITIVE REGULATION OF HEAT GENERATION,0.01427,0.32295,0.35623,1,1
SCLC-P,GO LONG CHAIN FATTY ACYL COA METABOLIC PROCESS,0.0033675,0.35905,0.35607,1,1
SCLC-P,GO PURINE NUCLEOBASE BIOSYNTHETIC PROCESS,0.01684,0.47377,0.35427,1,1
SCLC-P,GO REGULATION OF ACTIN NUCLEATION,0.0017799,0.39952,0.35227,1,1
SCLC-P,GO MATURE B CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,0.016296,0.46404,0.35146,1,1
SCLC-P,GO NEGATIVE REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,0.0020112,0.35052,0.34774,1,1
SCLC-P,GO SOMATIC STEM CELL POPULATION MAINTENANCE,0.00019396,0.34947,0.34611,1,1
SCLC-P,GO MATURATION OF SSU RRNA FROM TRICISTRONIC RRNA TRANSCRIPT SSU RRNA 5 8S RRNA LSU RRNA,0.0061556,0.36348,0.34549,1,1
SCLC-P,GO REGULATION OF T HELPER CELL DIFFERENTIATION,0.0013889,0.43482,0.34536,1,1
SCLC-P,GO POST EMBRYONIC ANIMAL ORGAN DEVELOPMENT,0.0073805,0.39215,0.34471,1,1
SCLC-P,GO SHORT CHAIN FATTY ACID METABOLIC PROCESS,0.022501,0.36394,0.34234,1,1
SCLC-P,GO B CELL RECEPTOR SIGNALING PATHWAY,0.00042822,0.35125,0.34176,1,1
SCLC-P,GO GASTRIC ACID SECRETION,0.0015095,0.41082,0.34152,1,1
SCLC-P,GO RNA SPLICING VIA ENDONUCLEOLYTIC CLEAVAGE AND LIGATION,0.00056099,0.25138,0.34106,1,1
SCLC-P,GO MONOCYTE CHEMOTAXIS,0.0037806,0.31844,0.34016,1,1
SCLC-P,GO GLYCOSYLCERAMIDE METABOLIC PROCESS,0.0015095,0.32972,0.33832,1,1
SCLC-P,GO RESPONSE TO ZINC ION,0.0129,0.3641,0.33627,1,1
SCLC-P,GO NEGATIVE REGULATION OF RNA CATABOLIC PROCESS,0.0001255,0.34326,0.33575,1,1
SCLC-P,GO IMMUNOLOGICAL SYNAPSE FORMATION,0.029747,0.41733,0.33212,1,1
SCLC-P,GO GTP METABOLIC PROCESS,0.0045725,0.33556,0.33178,1,1
SCLC-P,GO POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION,0.0088198,0.4486,0.33091,1,1
SCLC-P,GO CLEAVAGE INVOLVED IN RRNA PROCESSING,0.0049293,0.33094,0.32962,1,1
SCLC-P,GO LONG CHAIN FATTY ACID METABOLIC PROCESS,0.00069995,0.32631,0.32951,1,1
SCLC-P,GO MITOCHONDRIAL ELECTRON TRANSPORT UBIQUINOL TO CYTOCHROME C,0.0026621,0.38368,0.32813,1,1
SCLC-P,GO PURINE NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.00058654,0.30287,0.32518,1,1
SCLC-P,GO REGULATION OF NECROTIC CELL DEATH,0.0063849,0.38261,0.32466,1,1
SCLC-P,GO POSITIVE REGULATION OF VIRAL RELEASE FROM HOST CELL,0.0033675,0.34911,0.32284,1,1
SCLC-P,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.0032392,0.3548,0.32081,1,1
SCLC-P,GO MATURATION OF SSU RRNA,0.0057193,0.34323,0.32067,1,1
SCLC-P,GO DNA UNWINDING INVOLVED IN DNA REPLICATION,0.00039093,0.33181,0.3202,1,1
SCLC-P,GO MITOCHONDRIAL TRANSLATIONAL TERMINATION,0.0024588,0.37257,0.32015,1,1
SCLC-P,GO INOSITOL PHOSPHATE BIOSYNTHETIC PROCESS,0.00034064,0.32922,0.32002,1,1
SCLC-P,GO REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS,0.0029959,0.40665,0.31953,1,1
SCLC-P,GO ARACHIDONIC ACID METABOLIC PROCESS,0.0037806,0.33635,0.31858,1,1
SCLC-P,GO RIG I SIGNALING PATHWAY,0.00058654,0.29707,0.31819,1,1
SCLC-P,GO L PHENYLALANINE METABOLIC PROCESS,0.0138,0.27917,0.31645,1,1
SCLC-P,GO POSITIVE REGULATION OF GENE EXPRESSION EPIGENETIC,0.00017625,0.33361,0.31564,1,1
SCLC-P,GO NEGATIVE REGULATION OF ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,0.0073805,0.32641,0.31537,1,1
SCLC-P,GO MATURATION OF 5 8S RRNA,0.0076503,0.28916,0.31427,1,1
SCLC-P,GO ARACHIDONIC ACID SECRETION,0.005311,0.31824,0.31417,1,1
SCLC-P,GO IRES DEPENDENT VIRAL TRANSLATIONAL INITIATION,0.0032392,0.32548,0.31384,1,1
SCLC-P,GO MITOCHONDRIAL TRANSLATION,0.0021804,0.35441,0.31323,1,1
SCLC-P,GO REGULATION OF MONONUCLEAR CELL MIGRATION,0.0068665,0.3217,0.31319,1,1
SCLC-P,GO GMP METABOLIC PROCESS,0.0018542,0.28385,0.3124,1,1
SCLC-P,GO GLUCOCORTICOID METABOLIC PROCESS,0.0051169,0.33156,0.31089,1,1
SCLC-P,GO PYRIDINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0.0039282,0.282,0.31029,1,1
SCLC-P,GO VIRAL TRANSLATION,0.0068665,0.31432,0.30985,1,1
SCLC-P,GO NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR,0.0076503,0.31245,0.30787,1,1
SCLC-P,GO POSITIVE REGULATION OF TELOMERASE RNA LOCALIZATION TO CAJAL BODY,0.017977,0.38529,0.30649,1,1
SCLC-P,GO GLUTATHIONE METABOLIC PROCESS,0.0033675,0.31861,0.30475,1,1
SCLC-P,GO RESPONSE TO HEPATOCYTE GROWTH FACTOR,0.010146,0.3453,0.30387,1,1
SCLC-P,GO UNSATURATED FATTY ACID METABOLIC PROCESS,0.0017799,0.3617,0.30364,1,1
SCLC-P,GO CELLULAR RESPONSE TO ETHANOL,0.010146,0.29301,0.30338,1,1
SCLC-P,GO TRANSLATIONAL TERMINATION,0.0031154,0.36088,0.30254,1,1
SCLC-P,GO BASE EXCISION REPAIR AP SITE FORMATION,0.0068665,0.28514,0.30246,1,1
SCLC-P,GO OVULATION,0.0091361,0.30799,0.30124,1,1
SCLC-P,GO POSITIVE REGULATION OF SPROUTING ANGIOGENESIS,0.0066217,0.33474,0.30087,1,1
SCLC-P,GO POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION,0.01918,0.18482,0.30006,1,1
SCLC-P,GO MITOCHONDRIAL DNA REPLICATION,0.00058654,0.27215,0.29962,1,1
SCLC-P,GO REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY,0.0011741,0.33862,0.29797,1,1
SCLC-P,GO MITOCHONDRIAL GENE EXPRESSION,0.0028806,0.34058,0.29765,1,1
SCLC-P,GO MONONUCLEAR CELL MIGRATION,0.0040811,0.29321,0.29736,1,1
SCLC-P,GO CELLULAR RESPONSE TO STEROL DEPLETION,0.0079288,0.40308,0.29457,1,1
SCLC-P,GO GOLGI TO PLASMA MEMBRANE PROTEIN TRANSPORT,0.0020943,0.36751,0.29442,1,1
SCLC-P,GO NEGATIVE REGULATION OF PROTEIN ACETYLATION,0.0057193,0.29342,0.29436,1,1
SCLC-P,GO MONOSACCHARIDE CATABOLIC PROCESS,0.0013321,0.31641,0.29165,1,1
SCLC-P,GO MITOCHONDRIAL RNA METABOLIC PROCESS,0.0031154,0.30064,0.29151,1,1
SCLC-P,GO FATTY ACID BIOSYNTHETIC PROCESS,0.0010336,0.29528,0.29144,1,1
SCLC-P,GO CYTOPLASM ORGANIZATION,0.016296,0.32843,0.29112,1,1
SCLC-P,GO NEGATIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION,0.0028806,0.32319,0.2909,1,1
SCLC-P,GO POSITIVE REGULATION OF MUSCLE CONTRACTION,0.00044809,0.30288,0.28749,1,1
SCLC-P,GO REGULATION OF MITOCHONDRIAL GENE EXPRESSION,0.0040811,0.35584,0.28714,1,1
SCLC-P,GO PEPTIDYL ARGININE MODIFICATION,0.0012247,0.30056,0.2852,1,1
SCLC-P,GO NEGATIVE REGULATION OF TRANSLATIONAL INITIATION,0.0085133,0.33321,0.28271,1,1
SCLC-P,GO MYELOID CELL APOPTOTIC PROCESS,0.010505,0.36497,0.28195,1,1
SCLC-P,GO PLATELET MORPHOGENESIS,0.0027694,0.34543,0.28105,1,1
SCLC-P,GO GRANULOCYTE DIFFERENTIATION,0.0129,0.33276,0.28058,1,1
SCLC-P,GO POSITIVE REGULATION OF SMOOTH MUSCLE CONTRACTION,0.00094871,0.29096,0.27917,1,1
SCLC-P,GO FEVER GENERATION,0.02631,0.40644,0.27865,1,1
SCLC-P,GO GUANOSINE CONTAINING COMPOUND METABOLIC PROCESS,0.00076401,0.28735,0.27855,1,1
SCLC-P,GO NEGATIVE REGULATION OF HISTONE ACETYLATION,0.010146,0.28316,0.27774,1,1
SCLC-P,GO NUCLEOBASE BIOSYNTHETIC PROCESS,0.0057193,0.27746,0.27726,1,1
SCLC-P,GO IMP METABOLIC PROCESS,0.023222,0.36812,0.2765,1,1
SCLC-P,GO REGULATION OF DNA METHYLATION,0.0049293,0.38729,0.27634,1,1
SCLC-P,GO CELLULAR RESPONSE TO ARSENIC CONTAINING SUBSTANCE,0.0094624,0.30104,0.27604,1,1
SCLC-P,GO REGULATION OF CHOLESTEROL METABOLIC PROCESS,0.0042393,0.36147,0.27491,1,1
SCLC-P,GO NAD BIOSYNTHETIC PROCESS,0.0082164,0.29913,0.2746,1,1
SCLC-P,GO MITOCHONDRIAL ELECTRON TRANSPORT NADH TO UBIQUINONE,0.0066217,0.35298,0.27417,1,1
SCLC-P,GO ERBB2 SIGNALING PATHWAY,0.0076503,0.34576,0.27354,1,1
SCLC-P,GO NUCLEOBASE CONTAINING SMALL MOLECULE INTERCONVERSION,0.0085133,0.27391,0.27317,1,1
SCLC-P,GO PROTEIN ADP RIBOSYLATION,0.0037806,0.24687,0.27237,1,1
SCLC-P,GO HEXOSE CATABOLIC PROCESS,0.0036381,0.27827,0.27235,1,1
SCLC-P,GO NAD METABOLIC PROCESS,0.011255,0.289,0.27174,1,1
SCLC-P,GO POSITIVE REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY,0.01247,0.27165,0.27106,1,1
SCLC-P,GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR,0.0051169,0.29731,0.27104,1,1
SCLC-P,GO APOPTOTIC PROCESS INVOLVED IN MORPHOGENESIS,0.015254,0.34366,0.27094,1,1
SCLC-P,GO REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,0.005311,0.32076,0.27093,1,1
SCLC-P,GO HISTONE H3 K9 ACETYLATION,0.00069995,0.29413,0.27058,1,1
SCLC-P,GO POSITIVE REGULATION OF ARP2 3 COMPLEX MEDIATED ACTIN NUCLEATION,0.010874,0.27617,0.27015,1,1
SCLC-P,GO RNA 5 END PROCESSING,0.0037806,0.30049,0.26998,1,1
SCLC-P,GO EPITHELIAL STRUCTURE MAINTENANCE,0.015254,0.22608,0.2697,1,1
SCLC-P,GO CELLULAR OXIDANT DETOXIFICATION,0.0029959,0.31809,0.26958,1,1
SCLC-P,GO TRANSFORMING GROWTH FACTOR BETA PRODUCTION,0.014755,0.3107,0.26922,1,1
SCLC-P,GO REGULATION OF HEMATOPOIETIC STEM CELL DIFFERENTIATION,0.0040811,0.25833,0.26753,1,1
SCLC-P,GO REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS,0.0011741,0.26711,0.26635,1,1
SCLC-P,GO DENDRITIC CELL CHEMOTAXIS,0.0082164,0.25142,0.26495,1,1
SCLC-P,GO NEGATIVE REGULATION OF CALCIUM ION TRANSPORT INTO CYTOSOL,0.011648,0.29728,0.26234,1,1
SCLC-P,GO CELLULAR TRANSITION METAL ION HOMEOSTASIS,0.0012247,0.28625,0.26169,1,1
SCLC-P,GO REGULATION OF VIRAL INDUCED CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,0.0039282,0.23603,0.26085,1,1
SCLC-P,GO GLUTAMINE FAMILY AMINO ACID BIOSYNTHETIC PROCESS,0.014755,0.24384,0.2606,1,1
SCLC-P,GO ATP SYNTHESIS COUPLED ELECTRON TRANSPORT,0.0045725,0.32852,0.26034,1,1
SCLC-P,GO NADH DEHYDROGENASE COMPLEX ASSEMBLY,0.0039282,0.30764,0.25969,1,1
SCLC-P,GO VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL,0.01857,0.26206,0.25946,1,1
SCLC-P,GO RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.0010786,0.25016,0.25807,1,1
SCLC-P,GO THYMUS DEVELOPMENT,0.0017084,0.24729,0.25797,1,1
SCLC-P,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,0.004403,0.30556,0.25759,1,1
SCLC-P,GO BLASTOCYST FORMATION,0.0010336,0.24418,0.25752,1,1
SCLC-P,GO INTESTINAL ABSORPTION,0.011255,0.28774,0.25698,1,1
SCLC-P,GO RESPIRATORY ELECTRON TRANSPORT CHAIN,0.0047478,0.31687,0.25656,1,1
SCLC-P,GO PHOSPHATIDYLGLYCEROL METABOLIC PROCESS,0.00037344,0.242,0.25516,1,1
